datasetId,context,scope,cancer,geneA,geneB,eventTimeMonths,transformedTime,coefficient,ciHighCoefficient,ciLowCoefficient,hazardRatio,ciLow,ciHigh,splineDegreesFreedom,diagnostic
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,23.62350494,1448.454545,0.08973740596,1.424505174,-1.245030362,1.093886998,0.2879321657,4.155800936,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,24.17156408,1473.848485,0.08455677905,1.425566855,-1.256453297,1.088234631,0.2846618492,4.160215415,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,24.78871609,1499.242424,0.07511422065,1.418854971,-1.268626529,1.078007275,0.2812176008,4.132386027,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,25.33263636,1524.636364,0.06151368032,1.404625689,-1.281598328,1.063445045,0.2775932606,4.074001512,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,25.83056716,1550.030303,0.0438591076,1.383198548,-1.295480333,1.044835135,0.2737663338,3.987635896,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,26.29447497,1575.424242,0.02225445204,1.354954292,-1.310445388,1.02250393,0.2696999085,3.876583763,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,27.0350487,1600.818182,-0.003196336817,1.320334581,-1.326727255,0.996808766,0.2653442458,3.744674066,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,27.61302948,1626.212121,-0.03238930942,1.279843145,-1.344621764,0.9681296067,0.2606382721,3.596075619,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,28.12768799,1651.606061,-0.06522051621,1.234047913,-1.364488945,0.9368608476,0.2555112228,3.435106443,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,28.75296537,1677,-0.1015860077,1.183583563,-1.386755579,0.9034034764,0.2498847222,3.266057381,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,29.37747475,1702.393939,-0.1413818342,1.129153743,-1.411917412,0.8681577561,0.2436756085,3.093037889,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,29.88435411,1727.787879,-0.1845040463,1.071531993,-1.440540086,0.8315165753,0.2367998319,2.919849265,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,30.54423729,1753.181818,-0.2308486944,1.011560115,-1.473257504,0.7938595724,0.2291777206,2.749887812,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,31.08347007,1778.575758,-0.2803118289,0.9501424732,-1.510766131,0.755548103,0.2207407968,2.58607808,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,31.8799146,1803.969697,-0.3327895004,0.8882345981,-1.553813599,0.7169210899,0.2114400867,2.430834461,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,32.87394954,1829.363636,-0.3881777592,0.8268246548,-1.603180173,0.67829176,0.201255472,2.286048211,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,33.62226493,1854.757576,-0.4463726558,0.7669070111,-1.659652323,0.6399452483,0.1902050986,2.153096441,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,34.24061373,1880.151515,-0.5072702407,0.7094484298,-1.723988911,0.6021370266,0.1783532917,2.032869679,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,35.06102674,1905.545455,-0.5707665643,0.6553491998,-1.796882328,0.5650920932,0.1658150401,1.925814894,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,35.7661931,1930.939394,-0.636757677,0.6054034151,-1.878918769,0.529004851,0.1527551801,1.831991113,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,36.32500956,1956.333333,-0.7051396294,0.5602639171,-1.970543176,0.494039587,0.1393811272,1.751134594,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,36.78396364,1981.727273,-0.7758084718,0.5204174199,-2.072034364,0.4603314655,0.1259293349,1.682729908,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,37.55000332,2007.121212,-0.8486602547,0.4861737474,-2.183494257,0.4279879428,0.1126472238,1.626082499,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,38.45178013,2032.515152,-0.9235910287,0.4576702992,-2.304852356,0.3970905143,0.09977353048,1.580387862,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,39.44899659,2057.909091,-1.000496844,0.4348898164,-2.435883504,0.3676967079,0.08752038823,1.544792839,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,40.65752839,2083.30303,-1.079273751,0.4176872785,-2.576234781,0.3398422461,0.07605984754,1.51844575,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,41.56195542,2108.69697,-1.159817801,0.4058209303,-2.725456532,0.313543303,0.06551628562,1.500533828,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,43.13082632,2134.090909,-1.242025043,0.3989829508,-2.883033037,0.2887987954,0.05596476197,1.49030821,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,44.67519134,2159.484848,-1.325791529,0.3968266002,-3.048409657,0.2655926517,0.04743430123,1.487098045,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,46.45839963,2184.878788,-1.411013308,0.398988202,-3.221014818,0.2438960162,0.03991453173,1.490316036,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,48.33023001,2210.272727,-1.497586431,0.405103584,-3.400276446,0.2236693506,0.03336404532,1.499457812,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,49.80727858,2235.666667,-1.585406949,0.4148194363,-3.585633334,0.2048644068,0.02771910661,1.514097325,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,51.12085368,2261.060606,-1.674370912,0.4278004614,-3.776542285,0.1874260499,0.02290174237,1.533879982,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,52.04476932,2286.454545,-1.76437437,0.4437332993,-3.97248204,0.1712939195,0.0188266466,1.558514773,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,53.85589531,2311.848485,-1.855313375,0.4623281344,-4.172954884,0.1564039219,0.01540666788,1.587766218,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,55.80107579,2337.242424,-1.947083976,0.4833187388,-4.37748669,0.1426895517,0.01255687832,1.621446641,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,57.90255904,2362.636364,-2.039582223,0.5064615301,-4.585625976,0.1300830452,0.01019736448,1.659409025,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,60.17767178,2388.030303,-2.132704168,0.5315340624,-4.796942399,0.1185163719,0.008254948844,1.701540577,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,63.37952435,2413.424242,-2.226345861,0.5583332416,-5.011024963,0.1079220728,0.00666406938,1.747756983,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,70.54667396,2438.818182,-2.320403352,0.5866734564,-5.227480159,0.0982339548,0.005367032343,1.79799734,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,80.36863553,2464.212121,-2.414772691,0.6163847441,-5.445930126,0.08938765523,0.004313825739,1.852219675,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,92.80968789,2489.606061,-2.50934993,0.6473110612,-5.66601092,0.08132108649,0.003461646554,1.910396976,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_UCEC_CTNNB1_TP53_positive,CTNNB1–TP53 (UCEC),cancer-specific,UCEC,CTNNB1,TP53,112.535753,2515,-2.604031118,0.6793086954,-5.887370931,0.07397477534,0.002774260841,1.972513653,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,0.032876712,3,-0.7546264649,1.258922626,-2.768175556,0.470186213,0.06277643239,3.521625337,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,0.4152005735,35.97979798,-0.7356389226,1.173248278,-2.644526123,0.47919919,0.07103900949,3.232475583,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,0.638974217,68.95959596,-0.71661245,1.089326527,-2.522551427,0.4884039496,0.08025458156,2.972271655,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,0.895558323,101.9393939,-0.6975081171,1.007628413,-2.402644647,0.4978242793,0.09047835329,2.739097298,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,1.106258936,134.9191919,-0.6782869937,0.928658803,-2.28523279,0.5074855742,0.1017503728,2.53111218,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,1.252594437,167.8989899,-0.6589101495,0.8529612872,-2.170781586,0.5174149322,0.1140884121,2.346585487,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,1.438424091,200.8787879,-0.6393386545,0.7811227987,-2.059800108,0.5276412619,0.1274794495,2.183922995,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,1.762833818,233.8585859,-0.6195335784,0.7137770778,-1.952844235,0.538195405,0.1418699857,2.041688329,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,2.149558204,266.8383838,-0.599455991,0.6516054725,-1.850517455,0.5491102758,0.1571558243,1.918618647,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,2.469937734,299.8181818,-0.5790669622,0.5953327521,-1.753466677,0.5604210167,0.1731725684,1.813634335,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,2.847085335,332.7979798,-0.5583275618,0.5457146591,-1.662369783,0.572165175,0.1896889255,1.72584133,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,3.310994029,365.7777778,-0.5371988596,0.5035131772,-1.577910896,0.5843829004,0.2064058513,1.654523707,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,3.871315899,398.7575758,-0.5156419255,0.469455622,-1.500739473,0.5971171669,0.2229652224,1.599123429,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,4.197841428,431.7373737,-0.4936178292,0.4441756981,-1.431411356,0.610414021,0.2389714103,1.559204411,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,4.681832019,464.7171717,-0.4710876405,0.4281395679,-1.370314849,0.62432286,0.2540269668,1.534400219,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,5.099415653,497.6969697,-0.4480124294,0.4215674755,-1.317592334,0.6388967429,0.2677792494,1.524349064,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,5.496768072,530.6767677,-0.4243532656,0.4243688615,-1.273075393,0.6541927373,0.279969281,1.528625341,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,5.765241456,563.6565657,-0.4000712189,0.4361111813,-1.236253619,0.6702723083,0.2904703948,1.546680747,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,5.984682441,596.6363636,-0.3751273592,0.4560357813,-1.2062905,0.6872017517,0.2993054965,1.5778068,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,6.361411374,629.6161616,-0.3494827563,0.4831195815,-1.182085094,0.7050526795,0.306638701,1.62112375,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,6.813316729,662.5959596,-0.32309848,0.5161665066,-1.162363467,0.7239025609,0.3127461417,1.675591951,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,7.184391864,695.5757576,-0.2959356001,0.553905695,-1.145776895,0.7438353294,0.3179767872,1.740035813,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,7.483105023,728.5555556,-0.2679551865,0.5950767696,-1.130987143,0.7649420601,0.3227145339,1.813170136,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,7.825122457,761.5353535,-0.2391183089,0.6384916806,-1.116728298,0.7873217297,0.3273490329,1.893622537,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,8.290577003,794.5151515,-0.2093860372,0.6830718799,-1.101843954,0.8110820673,0.3322578502,1.97995057,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,8.646464646,827.4949495,-0.1787194412,0.727865357,-1.085304239,0.8363405091,0.3377989985,2.070655776,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,9.084654767,860.4747475,-0.1470795908,0.7720500706,-1.066209252,0.8632252699,0.3443112438,2.164198469,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,9.56652553,893.4545455,-0.1144275557,0.8149298857,-1.043784997,0.8918765474,0.3521193856,2.259017277,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,9.924634472,926.4343434,-0.0807244058,0.855927737,-1.017376549,0.9224478777,0.3615421855,2.35355685,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,10.37745492,959.4141414,-0.04593121089,0.8945793247,-0.9864417465,0.9551076609,0.3729012102,2.446306472,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,10.76363636,992.3939394,-0.01000904079,0.9305296181,-0.9505476997,0.990040883,0.3865292635,2.535851855,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,11.28674877,1025.373737,0.02705989874,0.9635771649,-0.9094573674,1.027429343,0.4027427061,2.621055672,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,11.78233476,1058.353535,0.06518109285,0.9938596117,-0.863497426,1.067352297,0.4216846893,2.701641663,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,12.13145053,1091.333333,0.1042228685,1.02168317,-0.8132374329,1.109847777,0.4434201968,2.777866452,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,12.53289055,1124.313131,0.1440535288,1.047432681,-0.7593256235,1.15494593,0.4679819166,2.850324026,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,12.99111665,1157.292929,0.184541377,1.071562301,-0.7024795467,1.202666743,0.4953555226,2.91993776,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,13.34581035,1190.272727,0.2255547164,1.094587937,-0.643478504,1.253017593,0.5254614217,2.987951205,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,13.90961672,1223.252525,0.26696185,1.117079532,-0.5831558319,1.305990622,0.5581342066,3.055916452,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,14.38638439,1256.232323,0.3086310812,1.139651226,-0.5223890638,1.361559973,0.5931018958,3.12567802,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,14.94854297,1289.212121,0.350430713,1.162947299,-0.4620858733,1.419678891,0.6299682402,3.199348833,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,15.4207555,1322.191919,0.3922290487,1.187621844,-0.403163747,1.480276728,0.6682026742,3.279273305,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,15.95151515,1355.171717,0.4338943915,1.214310611,-0.346521828,1.543255879,0.7071433836,3.367971421,4,natural-spline smooth of scaled Schoenfeld beta(t)
cancer-specific_MDS_SF3B1_SRSF2_positive,SF3B1–SRSF2 (MDS),cancer-specific,MDS,SF3B1,SRSF2,16.31463829,1388.151515,0.4752950446,1.243594719,-0.2930046298,1.608488703,0.7460186868,3.468057777,4,natural-spline smooth of scaled Schoenfeld beta(t)
